A long time ago, there lived a king who had only one eye and one leg	Dahulu kala, hidup seorang raja yang hanya memiliki satu mata dan satu kaki
The farmer then returned to where he put his vegetables	Petani itu kemudian kembali ke tempat ia meletakkan sayurannya
Little by little the boulder can be shifted and the road back to normal	Sedikit demi sedikit batu besar itu bisa digeser dan jalan kembali normal
He found a bag of gold coins along with a note from the king	Ia menemukan sekantung koin emas beserta sebuah catatan dari raja
There's a businessman who owes an old loan shark	Ada seorang pengusaha yang berhutang pada seorang rentenir tua
The loan shark is known to be attracted to the businessman's daughter	Rentenir itu diketahui tertarik dengan anak perempuan si pengusaha
One day, he came up with an offer to the businessman	Suatu hari, ia datang dengan sebuah penawaran kepada si pengusaha
He was willing to let the businessman's debt be allowed to marry his son	Ia bersedia mengikhlaskan hutang si pengusaha asal diperbolehkan menikahi anaknya
The businessman also rejected an offer from the loan shark. However, the loan shark did not give up and submitted a new offer	Si pengusaha pun menolak tawaran dari si rentenir. Tapi, rentenir itu tidak menyerah dan mengajukan sebuah penawaran baru
He would take two stones and put them in a bag	Ia akan mengambil dua batu dan dimasukkannya ke dalam kantung
The businessman is welcome to take a stone from the bag	Si pengusaha dipersilahkan mengambil satu batu dari kantung itu
If it turns out that the black stone was taken, then the debt of the businessman will be erased but his daughter will be married to the loan shark	Jika ternyata yang diambil batu hitam, maka hutang si pengusaha akan dihapus tapi anak perempuannya akan dinikahi si rentenir
While picking up the stone, the businessman saw the loan shark put two black stones in the bag	Saat mengambil batu, pengusaha itu melihat si rentenir memasukkan dua batu hitam ke kantung
The businessman also approved the proposal. They then took the stone from the yard	Si pengusaha pun menyetujui usulan tersebut. Mereka kemudian mengambil batu dari pekarangan
The businessman then thinks hard to get out of that unfortunate situation.	Pengusaha lalu berpikir keras untuk keluar dari situasi yang tak menguntungkannya itu
When the bag was thrust, he grabbed a stone and pretended to stumble and drop the stone	Saat kantung disodorkan, ia mengambil satu batu lalu ia pura-pura tersandung dan menjatuhkan batunya
Maybe we can see the color of the remaining stones, because I definitely took the stone the other way around	Mungkin kita bisa melihat warna batu yang tersisa, karena saya pasti mengambil batu yang sebaliknya
I want them to give on the basis of gratitude for being reminded to always be grateful	Saya ingin mereka memberi atas dasar terima kasih karena telah diingatkan untuk selalu bersyukur
The man continued, "In addition to supplementing your income	Pria itu melanjutkan kata-katanya, “Selain untuk menambah penghasilanmu
One day a little boy walked into a famous restaurant	Pada suatu hari seorang anak kecil masuk ke sebuah restoran terkenal
With a jovial pace and a little running, the little boy sat on one of the empty benches there	Dengan langkah riang dan sedikit berlari, anak kecil itu duduk di salah satu bangku kosong di sana
The little boy then raised his hand to call one of the restaurant's waiters	Anak kecil itu kemudian mengangkat tangannya untuk memanggil salah satu pelayan restoran
A maid immediately came to the little boy with a food menu book	Seorang pelayan perempuan pun segera datang menghampiri anak kecil itu dengan membawa buku menu makanan
The child asked while pointing at one of the pictures displayed on the wall of the restaurant	Si anak balik bertanya sambil menunjuk salah satu gambar yang terpampang di tembok restoran
How much does a strawbery and chocolate-studded ice cream cost?	Berapa harga satu porsi es krim bertabur strawbery dan coklat itu?
The boy then put his hand in his pocket and pulled out some coins and counted them	Anak itu kemudian memasukkan tangannya ke dalam saku dan mengeluarkan beberapa keping uang receh dan menghitungnya
The waiter immediately returned to the kitchen. Moments later the waiter returns to the child's table carrying his order	Pelayan itu segera kembali ke dapur. Beberapa saat kemudian pelayan kembali ke meja si anak sambil membawa pesanannya
The boy then put his hand in the other pocket, he pulled out the rest of the money.	Anak itu kemudian memasukkan tangannya ke saku yang lain, dia mengeluarkan recehan lagi
The boy immediately ate the ice cream slowly.After the ice cream is finished eating	Anak itu pun segera memakan es krim tersebut dengan lahap. Setelah es krim selesai dimakan
The waiter returned to see the boy while carrying a payment note	Pelayan kembali menemui anak itu sambil membawa nota pembayaran
One day an old lady walked down a hill	Pada suatu hari seorang wanita tua berjalan menyusuri bukit
Accidentally, his eyes were fixed on a shiny stone that was on the sidelines of a large rock	Tak sengaja, matanya tertuju pada sebuah batu mengkilat yang berada di sela-sela batu besar
The stone is approximately the size of an adult's fist	Batu itu kurang lebih sebesar kepalan tangan orang dewasa
With various efforts, he achieved and held the sparkly stone	Dengan berbagai usaha, diraih dan dipegangnya batu gemerlap itu
At that moment, through a young man who was looking for firewood	Pada saat itu pula, lewat seorang pria muda yang sedang mencari kayu bakar
It appears from his wear, that the man is a poor man	Tampak sekali dari pakainnya, bahwa lelaki itu adalah orang miskin
The man saw a shiny stone held by the elderly grandmother, and surprised her when she saw a diamond that big	Lelaki itu melihat batu mengkilat yang dipegang oleh nenek tua, dan terperanjatlah dia ketika melihat sebuah berlian sebesar itu
Half in disbelief, the man immediately accepts and takes home the big diamond	Setengah tidak percaya, lelaki itu segera menerima dan membawa pulang berlian besar itu
The next day, the man decides to pawn his diamond	Besoknya, si lelaki memutuskan untuk menggadaikan berlian miliknya
The money from the diamond pawn turned out to be quite large, and that money was what he used as venture capital	Uang hasil gadai berlian itu ternyata cukup besar, dan uang itulah yang ia gunakan sebagai modal usaha
Year after year passed, and finally the man grew up to be a wealthy businessman	Tahun demi tahun dilalui, dan akhirnya lelaki itu tumbuh berkembang menjadi seorang pengusaha yang kaya-raya
But somehow, slowly but surely there began to be a change in the man	Tapi entah kenapa, perlahan namun pasti mulai ada perubahan di diri lelaki itu
The diamond that was once pawned has been redeemed again	Berlian yang dulu digadai itupun sudah dapat ditebusnya kembali
All that exists now is people who want to use themselves.	Yang ada sekarang hanyalah orang-orang yang mau memanfaatkan dirinya
Various competitions and lack of support from those closest to him, eventually made the man's efforts fall	Berbagai persaingan dan minimnya dukungan dari orang-orang terdekatnya, akhirnya membuat usaha lelaki itupun jatuh
But, it turns out that not all of his possessions are exhausted, he still has a large diamond stone given by a grandmother he met a few years ago	Tetapi, ternyata tidak semua hartanya habis, ia masih memiliki batu berlian besar pemberian seorang nenek yang ia temui beberapa tahun lalu
He now has nothing else. In fact everyone has left it.	Ia sekarang tidak mempunyai apa-apa lagi. Bahkan semua orang sudah meninggalkannya
Somehow, he began to feel sorry why he had to ask for the diamond from the old grandmother	Entah mengapa, ia mulai merasa menyesal kenapa ia harus meminta berlian tersebut dari nenek tua itu
Finally, with various efforts, he tried to find the grandmother back	Akhirnya, dengan berbagai upaya, ia berusaha mencari kembali nenek tersebut
After days of searching, the man finally found his grandmother's house, a small hut in the hills	Setelah berhari-hari mencari, akhirnya lelaki itu menemukan rumah sang nenek, yaitu sebuah gubug kecil di perbukitan
pride and luxury make a person negligent	kesombongan dan kemewahan justru membuat seseorang itu menjadi lalai
Bowing down before the old grandmother, the man returns the diamond	Sambil sujud tersungkur di hadapan sang nenek tua, laki-laki itu mengembalikan berliannya
The message that we can take from this story is that generosity is a real treasure	Adapun pesan yang dapat kita ambil dari cerita ini adalah kedermawanan merupakan harta sesungguhnya
I don't want visitors to give you the money just to feel sorry for you.	Saya tidak ingin pengunjung memberikan uangnya hanya sekedar kasihan sama kamu
I just want to express how lucky people can still see	Saya hanya ingin mengutarakan betapa beruntungnya orang masih bisa melihat
The man replied, 'What a beautiful day, but I can't see it.'	Pria itu menjawab, Saya menulis, ‘Hari yang sangat indah, tetapi saya tidak bisa melihatnya.’
The child thanks the man, then asks what the man wrote on his board	Si anak berterima kasih kepada pria itu, lalu menanyakan apa yang ditulis sang pria di papan miliknya
Some time later the man returned to see the child and greeted him	Beberapa waktu kemudian pria itu kembali menemui si anak lalu menyapanya
In less than an hour, the boy's can was almost full.A wonderful fortune for the boy	Kurang dari satu jam, kaleng anak itu sudah hampir penuh. Sebuah rejeki yang luar biasa bagi anak itu
Smiling, the man then returns the board, then leaves it	Sambil tersenyum, pria itu kemudian mengembalikan papan tersebut, lalu pergi meninggalkannya
Then the man asked for the board the boy was carrying, flipped it over, and wrote a few words on it	Lalu pria itu meminta papan yang dibawa anak itu, membaliknya, dan menuliskan beberapa kata di atasnya
The man looked at and noticed the writing displayed on the board	Pria itu memandang dan memperhatikan tulisan yang terpampang pada papan
He reached into his pocket, pulled out a few pieces of dime, then put them in the boy's can.	 Ia merogoh sakunya, mengeluarkan beberapa keping uang receh, lalu memasukkannya ke dalam kaleng anak itu
There's a man who happened to pass by in front of the little boy.	Ada Seorang pria yang kebetulan lewat di depan anak kecil itu
While his hands held a sign that read "I am blind, have mercy on me	Sedangkan kedua tangannya memegang sebuah papan yang bertuliskan “Saya buta, kasihanilah saya
A used can stood upright in front of the boy with only a few pieces of dime in it	Sebuah kaleng bekas berdiri tegak di depan anak itu dengan hanya beberapa keping uang receh di dalamnya
He is a beggar who expects mercy from the visitors	Dia adalah pengemis yang mengharapkan belas kasihan dari para pengunjung
A blind child sits on an entrance staircase at a supermarket	Seorang anak buta duduk di sebuah tangga pintu masuk pada sebuah supermarket
Even if no one loves you anymore, you remain special to Him who created you	Bahkan jika sudah tidak ada lagi yang menyayangi Anda, Anda tetap istimewa bagi Dia yang menciptakan Anda
You are a special and high-value person, especially for the people who love you	Anda adalah sosok yang spesial dan bernilai tinggi, terutama bagi orang-orang yang menyayangi Anda
You have an important role in the life around you	Anda memiliki peran penting di dalam kehidupan di sekitar Anda
You are valuable and valuable to those around you	Anda bernilai dan berharga bagi orang-orang di sekitar Anda
Once born a human being, forever you remain a human being	Sekali dilahirkan sebagai seorang manusia, selamanya Anda tetap menjadi manusia
But actually it can never change your worth as a human being	Tetapi sebenarnya itu semua tidak pernah bisa merubah nilai Anda sebagai seorang manusia
One hundred dollars is still a hundred dollars, can still be used to buy goods	Seratus dollar ini tetap seratus dollar, masih bisa dipakai untuk membeli barang
You want, because you know as dirty as it looks, this money will not change its value	Anda mau, karena Anda tahu sekotor apapun bentuknya, uang ini tidak akan berubah nilainya
Whatever I have done to this money turns out not to affect your desire to have it	Apapun yang telah saya lakukan terhadap uang ini ternyata tidak mempengaruhi keinginan Anda untuk memilikinya
The money that used to look neat has now turned into a bent-bent	Uang yang tadinya tampak rapi sekarang sudah berubah menjadi bertekuk-tekuk tidak karuan
The motivator then squeezed the hundred dollar bill	Motivator tersebut lalu meremas-remas uang seratus dollar itu
All the audience raised their hands in approval. Some of them with their own smiles	Semua hadirin mengangkat tangannya tanda setuju. Beberapa diantaranya sambil senyum-senyum sendiri
The money looks very new." Who wants this money?	Uang itu tampak masih sangat baru. “Siapa yang mau uang ini?
Calmly, the motivator pulls a hundred dollars out of his pocket.	Dengan tenang, motivator mengeluarkan selembar uang seratus dollar dari sakunya
Their eyes looked towards the motivator, as if hoping for a new enlightenment gained	Mata mereka memandang ke arah motivator itu, seakan mengharap ada pencerahan baru yang didapatkan
About 300 well-dressed employees have gathered and sat quietly in their seats	Sekitar 300 pegawai berpakaian rapi sudah berkumpul dan duduk tenang di kursinya masing-masing
A motivator of the world stands on the stand. Yes, he is tasked with motivating	Seorang motivator dunia berdiri di atas mimbar. Ya, dia memang bertugas untuk memberi motivasi
Then he said to his disciples, is this jar full	Kemudian berkata kepada murid-muridnya, apakah toples ini sudah penuh
When class started, he picked up an empty jar and filled it with glof balls	Saat kelas dimulai, dia mengambil toples kosong dan mengisi dengan bola glof
Because there's no guarantee that we can live any longer in this world.	Karena tidak ada yang menjamin bahwa kita bisa hidup lebih lama lagi didunia ini
Let's use this life process as best we can	Mari kita gunakan proses hidup yg kita lalui ini dengan sebaik baiknya
He would pause for a drink before continuing his move	Ia akan berhenti sejenak untuk minum sebelum melanjutkan langkahnya
Just like someone who's on a long journey.	Seperti halnya seseorang yang tengah melakukan perjalanan panjang
The inhabitants of the earth always change, from generation to generation – from descendant to descendant	Penghuni bumi selalu berganti, dari generasi ke generasi – dari keturunan ke keturunan
That's how life is, man, anyone knows life is a short process.	Begitulah hidup kawan, Siapapun tahu hidup adalah sebuah proses yang singkat
Maybe someday I'll bequeath this house to one of my children	Mungkin kelak saya akan mewariskan rumah ini pada salah satu anak saya
But three years ago my father died, then my wife and I decided to move	Tetapi tiga tahun yang lalu bapak saya meninggal, lalu saya dan istri saya memutuskan untuk pindah
After my grandfather died, my father and mother lived here	Sesudah kakek saya meninggal, bapak dan ibu saya tinggal di sini
So he decided to stay at the house he met.	Maka ia memutuskan untuk menginap di rumah yang ditemuinya
Public transport was running out and he had trouble getting home	Angkutan umum sudah habis dan ia kesulitan untuk pulang
A young boy playing outside the city	Seorang anak muda yang sedang bermain di luar kota
When trouble comes to you, how do you deal with it? Are you a potato, an egg, or a coffee bean?	Ketika kesulitan mendatangimu, bagaimana caramu dalam menghadapinya? Apakah kamu adalah sebuah kentang, telur, atau biji kopi?
However, ground coffee beans are the most unique. Once the coffee beans are exposed to boiling water, the coffee beans change the water and create something new	Namun, biji kopi tanah yang paling unik. Setelah biji kopi terkena air mendidih, biji kopi mengubah air dan menciptakan sesuatu yang baru
Fragile eggs, with a thin outer shell protect the inside of a liquid egg until put in boiling water	Telur yang rapuh, dengan kulit luar tipis melindungi bagian dalam telur yang cair sampai dimasukkan ke dalam air mendidih
The potatoes were strong and hard. But when put in boiling water, the ketang becomes soft and weak	Kentang itu kuat dan keras. Namun ketika dimasukkan ke dalam air mendidih, ketang tersebut menjadi lunak dan lemah
Then the father explained that potatoes, eggs and coffee beans have each faced the same difficulties	Kemudian sang ayah menjelaskan bahwa kentang, telur dan biji kopi masing-masing telah menghadapi kesulitan yang sama
Then he scoops the coffee and puts it in a cup	Kemudian ia menyendok kopi dan meletakkannya ke dalam cangkir
And put it in a bowl. He lifts the egg and puts it in a bowl	Dan menempatkannya ke dalam mangkuk. Ia mengangkat telur dan meletakkannya di mangkuk
After twenty minutes, he turned off the stove. He took potatoes from the pan	Setelah dua puluh menit, ia mematikan kompor tersebut. Ia mengambil kentang dari panci
Her daughter complained and couldn't wait, wondering what her father had done	Putrinya mengeluh dan tidak sabar menunggu, bertanya-tanya apa yang telah ayahnya lakukan
Without saying a word to his daughter	Tanpa mengucapkan sepatah kata apapun kepada putrinya
Then he sat down and let the three pans on the stove boil	Kemudian ia duduk dan membiarkan ketiga panci tersebut di atas kompor agar mendidih
After the three pans began to boil, he put some potatoes in a saucepan	Setelah tiga panci tersebut mulai mendidih, ia memasukkan beberapa kentang ke dalam sebuah panci
His father, who was also a chef, took him to the kitchen. He filled three pots with water and put them on a high heat	Ayahnya yang juga seorang koki membawanya ke dapur. Ia mengisi tiga panci dengan air dan menaruhnya di atas api yang besar
Then another problem soon followed to be solved	Kemudian masalah yang lainnya segera menyusul untuk dapat diselesaikan
He's tired of fighting and fighting all the time. It seems that only one of his problems can be solved	Dia lelah berjuang dan berjuang sepanjang waktu.Tampaknya hanya salah satu dari masalahnya yang dapat ia selesaikan
Failure is part of learning. We must not give up on fighting in your life	Kegagalan adalah bagian dari pembelajaran. Kita tidak boleh menyerah untuk berjuang di dalam hidup anda
One day, a daughter complained to her father that her life was miserable	Pada suatu hari, ada seorang anak perempuan yang mengeluh kepada ayahnya bahwa hidupnya sengsara
It is clear that elephants can break away from their bonds at any time	Jelas sekali bahwa gajah bisa melepaskan diri dari ikatan mereka kapan saja
And sometimes people adore diamonds more than they worship their own partners	Dan terkadang orang lebih memuja berlian daripada memuja pasangannya sendiri
One day a father and his son were sitting chatting by the river	Suatu hari seorang ayah dan anaknya sedang duduk berbincang-bincang di tepi sungai
Father said to his son, "Look at my son, water is so important in this life, without water we will all die."	Kata Ayah kepada anaknya, “Lihatlah anakku, air begitu penting dalam kehidupan ini, tanpa air kita semua akan mati.”
He suddenly became agitated and wanted to know what water was, which he said was so important in this life	Ia mendadak menjadi gelisah dan ingin tahu apakah air itu, yang katanya begitu penting dalam kehidupan ini
At the same time, a small fish listens to the conversationfrom beneath the surface of the water	Pada saat yang bersamaan, seekor ikan kecil mendengarkan percakapan itudari bawah permukaan air
The little fish swims from upstream to downstream while asking each fish it encounters	Ikan kecil itu berenang dari hulu sampai ke hilir sungai sambil bertanya kepada setiap ikan yang ditemuinya
It turns out that all the fish do not know where the water is, the little fish is getting loose, then he swims towards the spring	Ternyata semua ikan tidak mengetahui dimana air itu, si ikan kecil semakingelisah, lalu ia berenang menuju mata air
No matter what problems come, even if it's a big test we're going through, it's hard for us to face.	Walau apapun masalah yang datang melanda, walau besar ujian yang kita tempuh, walau berat untuk kita hadapi
Life and happiness are all around us and we are living, as we will and strive to understand them	Kehidupan dan kebahagiaan ada di sekeliling kita dan sedang kita jalani, selagi kita mau dan berupaya untuk memahaminya
Although it is difficult for us to live, then face it all with calmness and sincerity	Walau sukar untuk kita jalani, maka hadapi la semuanya dengan ketenangan dan Keikhlasan
Because life is always sweet, sometimes bitter, always like, suddenly becomes grief	Kerana hidup ini sentiasa ada manisnya, kadang-kadang pahit, selalunya suka, tiba-tiba menjadi duka
The clouds were a little cloudy, as Yani's little legs ran around happily over the streets of Karet red light district	Awan sedikit mendung, ketika kaki kaki kecil Yani berlari-lari gembira di atas jalanan Menyeberangi kawasan lampu merah Karet
His right hand holds the ice cream while occasionally lifting it into his mouth to taste	Tangan kanannya memegang es krim sambil sesekali mengangkatnya ke mulutnya untuk dicicipi
Yani and her father enter karet public cemetery	Yani dan ayahnya memasuki wilayah pemakaman umum Karet
Her oversized red shirt waved in the wind	Baju merahnya yang kebesaran melambai lambai di tiup angin
Returning home from the funeral, Yani's father looks agitated on his prayer mat	Pulang dari Pemakaman, ayah Yani tampak gelisah di atas sajadahnya
Life is something that ends in death the purpose of life for a Muslim is to worship and keep the mandate of God	Kehidupan adalah sesuatu yang berakhir pada kematian tujuan dari hidup bagi seorang muslim adalah beribadah dan menjaga amanat Allah
Given to us as caliphs on the face of the earth, therefore if we are still given the opportunity to live then make the best use of it	Yang diberikan kepada kita sebagai khalifah dimuka bumi ini, karna itu jika kita masih diberi kesempatan untuk hidup maka pergunakanlah dengan sebaik mungkin
A boy spends free time hiking with his father	Seorang bocah mengisi waktu luang dengan kegiatan mendaki gunung bersama ayahnya
Suddenly the boy tripped over the tree root and fell." Ouch!" his screams broke	Tiba-tiba si bocah tersandung akar pohon dan jatuh. “Aduhh!” jeritannya memecah
Again he was surprised when a voice from there replied with a similar swearing.He asked his father	Lagi-lagi ia terkejut ketika suara dari sana membalasnya dengan umpatan serupa. Ia bertanya kepada sang ayah
Life gives feedback on all your words and actions	Kehidupan memberi umpan balik atas semua ucapan dan tindakanmu
In other words, our lives are a reflection or a reflection of our actions	Dengan kata lain, kehidupan kita adalah sebuah pantulan atau bayangan atas tindakan kita
If you want to get more love in this world, yes create love in your heart	Bila kamu ingin mendapatkan lebih banyak cinta di dunia ini, ya ciptakan cinta di dalam hatimu
If you want your team to be highly capable, then improve that.	Bila kamu menginginkan tim kerjamu punya kemampuan tinggi, ya tingkatkan kemampuan itu
Life will give back everything you've given him.Remember, life is not a coincidence but a shadow of you	Hidup akan memberikan kembali segala sesuatu yang telah kau berikan kepadanya. Ingat, hidup bukan sebuah kebetulan tapi sebuah bayangan dirimu
When I was a kid, dad already had a phone in our house	Waktu saya masih kecil, ayah sudah memiliki telepon di rumah kami
This is the early phone, black, attached to the wall, and if you want to contact the operator	Inilah telepon masa awal, warnanya hitam, di tempelkan di dinding, dan kalau mau menghubungi operator
We have to turn a round and have it connected to another phone number.	Kita harus memutar sebuah putaran dan minta disambungkan dengan nomor telepon lain
In a short time, I found that, if the round was turned, a friendly, sweet voice would say	Dalam waktu singkat, saya menemukan bahwa, kalau putaran di putar, sebuah suara yang ramah, manis, akan berkata
He knows the phone numbers of restaurants, hospitals, even the phone numbers of cake shops at the end of the city	Ia tahu nomor telepon restoran, rumah sakit, bahkan nomor telepon toko kue di ujung kota
The first experience with the operator happened when no one was home	Pengalaman pertama dengan sang operator terjadi waktu tidak ada seorangpun dirumah
Since then I always call the operator if I need anything	Sejak saat itu saya selalu menelpon operator kalau perlu sesuatu
Time can not answer the question of earth science, what is the name of the capital of a Country, ask about mathematics	Waktu tidak bisa menjawab pertanyaan ilmu bumi, apa nama ibu kota sebuah Negara, tanya tentang matematika
He also explained that the squirrel I caught was used as a pet	Ia juga menjelaskan bahwa tupai yang saya tangkap untuk dijadikan binatang peliharaan
I called the operator and reported this sad news	Saya telpon sang operator dan melaporkan berita duka cita ini
He listens to all the complaints, then utters the word entertainment that adults usually say for young children	Ia mendengarkan semua keluhan, kemudian mengutarakan kata kata hiburan yang biasa diutarakan orang dewasa untuk anak kecil
This incident lasted until I was 9 years old. We moved to another city.	Kejadian ini berlangsung sampai saya berusia 9 tahun. Kami sekeluarga kemudian pindah kota lain
I grew up as a teenager, then a young man, and childhood memories I always enjoyed	Saya tumbuh jadi remaja, kemudian anak muda, dan kenangan masa kecil selalu saya nikmati
How patient this woman is. How understanding and willing to visit small children	Betapa sabarnya wanita ini. Betapa penuh pengertian dan mau meladeni anak kecil
A few years later, as a student, I studied a trip to my home town	Beberapa tahun kemudian, saat jadi mahasiswa, saya studi trip ke kota asal
As soon as I arrived, I called the phone office, and asked for a	Segera sesudah saya tiba, saya menelpon kantor telepon, dan minta bagian
Three months later I returned to my home town. Call the operator.Very different and foreign sounds	Tiga bulan kemudian saya balik ke kota asal. Telpon operator. Suara yang sangat beda dan asing
I'm asking you to talk to an operator whose name is Sali.	Saya minta bicara dengan operator yang namanya Sali
Sorry to tell you this, Saly has been working part-time for the last few years due to illness.	Maaf untuk kabarkan hal ini, Saly beberapa tahun terakhir bekerja paruh waktu karena sakit sakitan
Sali left you a message.He wrote it on a piece of paper	Sali meninggalkan sebuah pesan buat Anda. Dia menulisnya di atas sepotong kertas
I put the handset down. I know what Sali means	Saya meletakkan gagang telepon. Saya tahu apa yang Sali maksudkan
Never once ignore, how you touch other people's lives	Jangan sekali sekali mengabaikan, bagaimana Anda menyentuh hidup orang lain
The attention sally has given her is so valuable to ryan that this is how everyone should behave towards her work.	Perhatian yang diberikan sally begitu berharga bagi ryan beginilah seharusnya sikap setiap orang terhadap pekerjaannya
Always take the time to pay as much attention as possible to people in need	Selalu menyempatkan diri untuk memberi perhatian sebisa mungkin kepada orang yang membutuhkan
Until one time the passenger sitting in the back seat shouted	Hingga suatu ketika penumpang yang duduk di kursi belakang berteriak
All efforts to provide for the family must be done with hard work, unyielding, discipline and sincerity	Segala upaya untuk menafkahi keluarga harus dilakukan dengan kerja keras, pantang menyerah, disiplin dan ikhlas
A woman was waiting at the airport one night	Seorang wanita sedang menunggu di bandara suatu malam
There's still a few hours before the flight time. To waste his time, he bought a book and a bag of cookies at the store	Masih ada beberapa jam sebelum jadwal terbangnya tiba. Untuk membuang waktu,ia membeli buku dan sekantong kue di toko
In his preparedness he saw the man next to him so bravely take one or two of the cakes	Dalam keasyikannya tersebut ia melihat lelaki disebelahnya dengan begitu berani mengambil satu atau dua dari kue
While sitting down the woman read the book she had just bought	Sambil duduk wanita tersebut membaca buku yang baru saja dibelinya
The woman tries to ignore the noise	Wanita tersebut mencoba mengabaikan agar tidak terjadi keributan
He reads, chews cakes and sees clocks. While the brave Cookie Thief spends his supplies	Ia membaca, mengunyah kue dan melihat jam. Sementara si Pencuri Kue yang pemberani menghabiskan persediaannya
When only one cake was left, he wondered what the man would do	Ketika hanya satu kue tersisa, ia bertanya-tanya apa yang akan dilakukan lelaki itu
He grew increasingly annoyed as the minutes passed. The woman also thought	Ia semakin kesal sementara menit-menit berlalu. Wanita itupun sempat berpikir
He boarded the plane and sat in his seat, then searched for his book, which he almost finished reading	Ia naik pesawat dan duduk di kursinya, lalu mencari bukunya, yang hampir selesai dibacanya
As he reached into his bag, he held his breath in shock	Saat ia merogoh tasnya, ia menahan napas dengan kaget
So the cake was hers and she tried to share it	Jadi kue tadi adalah miliknya dan ia mencoba berbagi
Too late to apologize, he was saddened	Terlambat untuk minta maaf, ia tersandar sedih
That he was the rude, thank and he was the cookie thief.	Bahwa sesungguhnya dialah yang kasar, tak tahu terima kasih dan dialah pencuri kue itu
In this life the story of cake thieves like that often happens	Dalam hidup ini kisah pencuri kue seperti tadi sering terjadi
We often think and see others with our own glasses	Kita sering berprasangka dan melihat orang lain dengan kacamata kita sendiri
On the way he passed the workshop of a furniture maker	Di tengah perjalanan dia melewati bengkel seorang pembuat mebel
The shop owner's eyes were trained to see the wood on the man's back	Mata pemilik bengkel sudah terlatih melihat kayu yang dipanggul lelaki itu
The wood is beautiful, the color is good, and the quality is famous. Incidentally at that time there was a furniture order	Kayunya indah, warnanya bagus, dan mutunya terkenal. Kebetulan pada waktu itu ada pesanan mebel
He offered the man $100. Looks hesitant in the man's eyes	Dia menawarkan uang sejumlah 100 dollar kepada lelaki itu. Terlihat ragu-ragu di mata laki-laki itu
But the craftsman convinced him and was able to offer him ready-made furniture for the man to choose from.	Namun pengrajin itu meyakinkannya dan dapat menawarkannya mebel yang sudah jadi agar dipilih lelaki itu
It just so happens that there's a closet that his wife would love. He swapped the wood and borrowed a cart to carry the cupboard	Kebetulan di sana ada lemari yang pasti disukai istrinya. Dia menukar kayu tersebut dan meminjam sebuah gerobak untuk membawa lemari itu
When the man seemed hesitant, the woman raised her offer to $250	Ketika lelaki itu nampak ragu-ragu, si wanita menaikkan tawarannya menjadi 250 dollar
On the way he passed through a new housing estate. A woman decorating a house	Di tengah perjalanan dia melewati perumahan baru. Seorang wanita yang sedang mendekorasi rumah
At the village door he paused and wanted to make sure the money he received	Di pintu desa dia berhenti sejenak dan ingin memastikan uang yang ia terima
The man agreed. Then return the cart to the craftsmen and go home	Lelaki itupun setuju. Kemudian mengembalikan gerobak ke pengrajin dan beranjak pulang
So pleased, the man begins to think about what he will do with the fortune he receives	Begitu senangnya, lelaki tersebut mulai memikirkan apa yang akan dia lakukan dengan rejeki yang diterimanya
He could make some shelves for his wife because his wife once said they had nowhere to store the jar.	Dia bisa membuatkan beberapa rak untuk istrinya karena istrinya pernah berkata mereka tak punya tempat untuk menyimpan toples
When passing through a hardware store, he saw several pieces of wood being sold	Ketika melewati sebuah toko perkakas, dilihatnya beberapa lembar kayu sedang diobral
After buying the wood for $30, he grabbed the wood and went home	Sesudah membeli kayu seharga 30 dollar, dia memanggul kayu tersebut dan beranjak pulang
When the man was walking down a deserted street, suddenly his feet saw something	Ketika laki-laki itu tengah menyusuri jalanan sepi, tiba-tiba kakinya melihat sesuatu
Out of curiosity he bent down and picked it up	Karena merasa penasaran ia membungkuk dan mengambilnya
The man followed the Teller's advice, taking the coins to the collector	Lelaki itu pun mengikuti anjuran si Teller, membawa koinnya ke kolektor
His children have not bought clothes for a long time, his wife is often grumpy because he can not buy household items	Anak-anaknya sudah lama tak dibelikan pakaian, istrinya sering marah-marah karena tak dapat membeli barang-barang rumah tangga
While his neighbors were busy filling the house with luxury items	Sementara para tetangganya sibuk memenuhi rumah dengan barang-barang mewah
The man can't stand this condition any more, and he's not sure that his journey this time will bring good luck	Laki-laki itu sudah tak tahan dengan kondisi ini, dan ia tidak yakin bahwa perjalanannya kali inipun akan membawa keberuntungan
Sir told me that the money raised I bought something that you do not have	Tuan berpesan agar uang yang terkumpul saya belikan sesuatu yang belum tuan punya
At that time I thought, sir already have everything. The only thing my lord hasn't had is love in their hearts.	Ketika itu saya berpikir, tuan sudah memiliki segala sesuatu. Satu-satunya hal yang belum tuanku punyai adalah cinta di hati mereka
I used to tell you to collect debts to the poor people of this village.	Dulu tuan pernah menyuruh saya menagih hutang kepada para penduduk miskin kampung ini
So I distributed the money to them on behalf of the master.Now the lord reaps their love	Maka saya membagikan uang itu kepada mereka atas nama tuan. Sekarang tuan menuai cinta mereka
Who are the villagers, and why would they be kind enough to help me?	Siapakah para penduduk kampung itu, dan mengapa mereka sampai mau berbaik hati menolongku?
When they arrived in a village, somehow the inhabitants greeted them cheerfully and warmly	Ketika tiba di sebuah kampung, entah mengapa para penduduknya menyambut mereka dengan riang dan hangat
